PassengerId,Survived,Age,Fare,SibSp,Parch,Pclass_2,Pclass_3,Sex_1,Cabin_1,Embarked_1,Embarked_2
19,0,0.1160293308456196,-0.29544806362630077,0.481287771858981,-0.444999501816175,False,True,False,False,False,True
20,1,-0.11652321631629182,-0.5037744195548081,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,False
21,0,0.4260993937281682,-0.14077420307613292,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
22,1,0.34858187800753104,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,True,True,False,True
23,1,-1.1242509206845748,-0.4882258297230025,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
24,1,-0.11652321631629182,0.042901006327191425,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,True
25,0,-1.6668735307290348,-0.23599529847733,2.4020368369913165,0.7107630931786129,False,True,False,False,False,True
26,1,0.6586519408900796,-0.036611025111879254,0.481287771858981,5.333813473157765,False,True,False,False,False,True
27,0,-0.11652321631629182,-0.5037744195548081,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
28,0,-0.8141808578020261,4.44143891572259,2.4020368369913165,1.8665256881734007,False,False,True,True,False,True
29,1,-0.11652321631629182,-0.4911259646083181,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
30,0,-0.11652321631629182,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
31,0,0.8136869723313539,-0.10750385567179178,-0.47908676070718687,-0.444999501816175,False,False,True,False,False,False
32,1,-0.11652321631629182,2.189402973498201,0.481287771858981,-0.444999501816175,False,False,False,True,False,False
33,1,-0.11652321631629182,-0.49362394745620336,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
34,0,2.8291423810679195,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
35,0,-0.11652321631629182,0.9452451076977882,0.481287771858981,-0.444999501816175,False,False,True,False,False,False
36,0,0.9687220037726282,0.36191584371191265,0.481287771858981,-0.444999501816175,False,False,True,False,False,True
37,1,-0.11652321631629182,-0.5036932157780193,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
38,0,-0.6591458263607518,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
39,0,-0.8916983735226632,-0.29544806362630077,1.4416623044251486,-0.444999501816175,False,True,False,False,False,True
40,1,-1.201768436405212,-0.42611460759582565,0.481287771858981,-0.444999501816175,False,True,False,False,False,False
41,0,0.8136869723313539,-0.4602723962750734,0.481287771858981,-0.444999501816175,False,True,False,False,False,True
42,0,-0.19404073203692898,-0.23744536591998783,0.481287771858981,-0.444999501816175,True,False,False,False,False,True
43,0,-0.11652321631629182,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
44,1,-2.0544611093322205,0.16043767295926398,0.481287771858981,1.8665256881734007,True,False,False,False,False,False
45,1,-0.8141808578020261,-0.4911259646083181,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
46,0,-0.11652321631629182,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
47,0,-0.11652321631629182,-0.3437836450482282,0.481287771858981,-0.444999501816175,False,True,True,False,True,False
48,1,-0.11652321631629182,-0.49362394745620336,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
49,0,-0.11652321631629182,-0.22431355515927853,1.4416623044251486,-0.444999501816175,False,True,True,False,False,False
50,0,-0.8916983735226632,-0.29931491014005496,0.481287771858981,-0.444999501816175,False,True,False,False,False,True
51,0,-1.744391046449672,0.12386310520891992,3.3624113695574844,0.7107630931786129,False,True,True,False,False,True
52,0,-0.6591458263607518,-0.4926572358277648,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
53,1,1.5113446138170883,0.8400359477515641,0.481287771858981,-0.444999501816175,False,False,False,True,False,False
54,1,-0.03900570059565468,-0.14077420307613292,0.481287771858981,-0.444999501816175,True,False,False,False,False,True
55,0,2.7516248653472823,0.554856017362192,-0.47908676070718687,0.7107630931786129,False,False,True,True,False,False
56,1,-0.11652321631629182,0.042901006327191425,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,True
57,1,-0.6591458263607518,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,False,False,False,True
58,0,-0.07776445845597325,-0.5036932157780193,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
59,1,-1.8994260778909462,-0.10693929608078369,0.481287771858981,1.8665256881734007,True,False,False,False,False,True
60,0,-1.4343209835671233,0.2633112576111806,4.322785902123652,1.8665256881734007,False,True,True,False,False,True
61,0,-0.5816283106401147,-0.5036932157780193,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
62,1,0.6586519408900796,0.9032743556375001,-0.47908676070718687,-0.444999501816175,False,False,False,True,False,True
63,0,1.2012745509345397,0.9704608138139792,0.481287771858981,-0.444999501816175,False,False,True,True,False,True
64,0,-1.9769435936115833,-0.10403916119546806,2.4020368369913165,1.8665256881734007,False,True,True,False,False,True
65,0,-0.11652321631629182,-0.10750385567179178,-0.47908676070718687,-0.444999501816175,False,False,True,False,False,False
66,1,-0.11652321631629182,-0.34869840696720983,0.481287771858981,0.7107630931786129,False,True,True,False,False,False
67,1,-0.03900570059565468,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,False,True,False,True
68,0,-0.8141808578020261,-0.48572978029837416,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
69,1,-0.9692158892433004,-0.4902404567566684,3.3624113695574844,1.8665256881734007,False,True,False,False,False,True
70,0,-0.2715582477575661,-0.4759814602371998,1.4416623044251486,-0.444999501816175,False,True,True,False,False,True
71,0,0.19354684656625676,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
72,0,-1.0467334049639376,0.2633112576111806,4.322785902123652,1.8665256881734007,False,True,False,False,False,True
73,0,-0.6591458263607518,0.7776018439404888,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
74,0,-0.2715582477575661,-0.3640033854686489,0.481287771858981,-0.444999501816175,False,True,True,False,False,False
75,1,0.19354684656625676,0.4488386864945933,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
76,0,-0.34907576347820324,-0.4955573707130805,-0.47908676070718687,-0.444999501816175,False,True,True,True,False,True
77,0,-0.11652321631629182,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
78,0,-0.11652321631629182,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
79,1,-2.2226741184460033,-0.08277150536981996,-0.47908676070718687,1.8665256881734007,True,False,True,False,False,True
80,1,0.03851181512498246,-0.40226969856876044,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,True
81,0,-0.5816283106401147,-0.4694561567452396,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
82,1,-0.03900570059565468,-0.4597890404608541,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
83,1,-0.11652321631629182,-0.4928989137348744,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
84,0,-0.11652321631629182,0.26717810412493487,-0.47908676070718687,-0.444999501816175,False,False,True,False,False,True
85,1,-0.9692158892433004,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,False,False,False,True
86,1,0.2710643622868939,-0.33701666364915833,2.4020368369913165,-0.444999501816175,False,True,False,False,False,True
87,0,-1.0467334049639376,0.02114999468732407,0.481287771858981,3.022288283168189,False,True,True,False,False,True
88,0,-0.11652321631629182,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
89,1,-0.5041107949194775,4.44143891572259,2.4020368369913165,1.8665256881734007,False,False,False,True,False,True
90,0,-0.4265932791988404,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
91,0,-0.03900570059565468,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
92,0,-0.736663342081389,-0.4916093204225374,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
93,0,1.2787920666551769,0.5393074275303864,0.481287771858981,-0.444999501816175,False,False,True,True,False,True
94,0,-0.2715582477575661,-0.2456624147617155,0.481287771858981,1.8665256881734007,False,True,True,False,False,True
95,0,2.2865197710234595,-0.5032910637405889,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
96,0,-0.11652321631629182,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
97,0,3.216729959671105,0.02654811242052499,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,False
98,1,-0.5041107949194775,0.5815198574977841,-0.47908676070718687,0.7107630931786129,False,False,True,True,False,False
99,1,0.34858187800753104,-0.19877690078244586,-0.47908676070718687,0.7107630931786129,True,False,False,False,False,True
100,0,0.34858187800753104,-0.14077420307613292,0.481287771858981,-0.444999501816175,True,False,True,False,False,True
101,0,-0.11652321631629182,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,True
102,0,-0.11652321631629182,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
103,0,-0.6591458263607518,0.8508302497947088,-0.47908676070718687,0.7107630931786129,False,False,True,True,False,True
104,0,0.2710643622868939,-0.4761419343675206,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
105,0,0.5811344251694425,-0.4902404567566684,1.4416623044251486,-0.444999501816175,False,True,True,False,False,True
106,0,-0.11652321631629182,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
107,1,-0.6591458263607518,-0.4955573707130805,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,True
108,1,-0.11652321631629182,-0.4931405916419841,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
109,0,0.6586519408900796,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
110,1,-0.11652321631629182,-0.17654253332835926,0.481287771858981,-0.444999501816175,False,True,False,False,True,False
111,0,1.356309582375814,0.36191584371191265,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,True
112,0,-1.1630096785448933,-0.3640033854686489,0.481287771858981,-0.444999501816175,False,True,False,False,False,False
113,0,-0.5816283106401147,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
114,0,-0.736663342081389,-0.45350541487600354,0.481287771858981,-0.444999501816175,False,True,False,False,False,True
115,0,-0.9692158892433004,-0.3639241151151169,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,False
116,0,-0.6591458263607518,-0.4902404567566684,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
117,0,3.1779712018107866,-0.49362394745620336,-0.47908676070718687,-0.444999501816175,False,True,True,False,True,False
118,0,-0.03900570059565468,-0.23744536591998783,0.481287771858981,-0.444999501816175,True,False,True,False,False,True
119,0,-0.4265932791988404,4.14216046294407,-0.47908676070718687,0.7107630931786129,False,False,True,True,False,False
120,0,-2.1319786250528576,-0.038786126275866,3.3624113695574844,1.8665256881734007,False,True,False,False,False,True
121,0,-0.6591458263607518,0.7776018439404888,1.4416623044251486,-0.444999501816175,True,False,True,False,False,True
122,0,-0.11652321631629182,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
123,0,0.23230560442657533,-0.062068409135180025,0.481287771858981,-0.444999501816175,True,False,True,False,False,False
124,1,0.23230560442657533,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,False,True,False,True
125,0,1.898932192420274,0.8508302497947088,-0.47908676070718687,0.7107630931786129,False,False,True,True,False,True
126,1,-1.3568034678464862,-0.42611460759582565,0.481287771858981,-0.444999501816175,False,True,True,False,False,False
127,0,-0.11652321631629182,-0.49362394745620336,-0.47908676070718687,-0.444999501816175,False,True,True,False,True,False
128,1,-0.4265932791988404,-0.5053849611277867,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
129,1,-0.11652321631629182,-0.2111836778218262,0.481287771858981,0.7107630931786129,False,True,False,True,False,False
130,0,1.2012745509345397,-0.5086079776970008,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
131,0,0.2710643622868939,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
132,0,-0.736663342081389,-0.507157910254343,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
133,0,1.356309582375814,-0.3631178776169992,0.481287771858981,-0.444999501816175,False,True,False,False,False,True
134,1,-0.03900570059565468,-0.14077420307613292,0.481287771858981,-0.444999501816175,True,False,False,False,False,True
135,0,-0.34907576347820324,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
136,0,-0.5041107949194775,-0.352565253480964,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,False
137,1,-0.8141808578020261,-0.13529681498940008,-0.47908676070718687,1.8665256881734007,False,False,False,True,False,True
138,0,0.5811344251694425,0.38318349953756076,0.481287771858981,-0.444999501816175,False,False,True,True,False,True
139,0,-1.0467334049639376,-0.46526642854758693,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
140,0,-0.4265932791988404,0.8878069695824834,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,False
141,0,-0.11652321631629182,-0.34869840696720983,-0.47908676070718687,1.8665256881734007,False,True,False,False,False,False
142,1,-0.5816283106401147,-0.49362394745620336,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,True
143,1,-0.4265932791988404,-0.33701666364915833,0.481287771858981,-0.444999501816175,False,True,False,False,False,True
144,0,-0.8141808578020261,-0.5129581800249743,-0.47908676070718687,-0.444999501816175,False,True,True,False,True,False
145,0,-0.8916983735226632,-0.42112057532331215,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
146,0,-0.8141808578020261,0.06706879703815516,0.481287771858981,0.7107630931786129,True,False,True,False,False,True
147,1,-0.19404073203692898,-0.49273843960455366,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
148,0,-1.5893560150083976,0.02114999468732407,1.4416623044251486,1.8665256881734007,False,True,False,False,False,True
149,0,0.5423756673091239,-0.14077420307613292,-0.47908676070718687,1.8665256881734007,True,False,True,True,False,True
150,0,0.9687220037726282,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
151,0,1.6663796452583626,-0.4013029869403219,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
152,1,-0.5816283106401147,0.6441956392159689,0.481287771858981,-0.444999501816175,False,False,False,True,False,True
153,0,2.0152084660012295,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
154,0,0.8524457301916725,-0.3631178776169992,-0.47908676070718687,1.8665256881734007,False,True,True,False,False,True
155,0,-0.11652321631629182,-0.5020826742050406,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
156,0,1.6663796452583626,0.5432554778209294,-0.47908676070718687,0.7107630931786129,False,False,True,False,False,False
157,1,-1.0467334049639376,-0.4939468291401018,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
158,0,0.03851181512498246,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
159,0,-0.11652321631629182,-0.4759814602371998,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
160,0,-0.11652321631629182,0.7012316252938433,7.203909499822155,1.8665256881734007,False,True,True,False,False,True
161,0,1.1237570352139026,-0.3321831055069656,-0.47908676070718687,0.7107630931786129,False,True,True,False,False,True
162,1,0.8136869723313539,-0.3389500869060355,-0.47908676070718687,-0.444999501816175,True,False,False,False,False,True
163,0,-0.2715582477575661,-0.4931405916419841,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
164,0,-0.9692158892433004,-0.4759814602371998,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
165,0,-2.2094961407734948,0.12386310520891992,3.3624113695574844,0.7107630931786129,False,True,True,False,False,True
166,1,-1.5893560150083976,-0.24662912639015405,-0.47908676070718687,1.8665256881734007,False,True,True,False,False,True
167,1,-0.11652321631629182,0.4199185414182256,-0.47908676070718687,0.7107630931786129,False,False,False,True,False,True
168,0,1.2012745509345397,-0.10403916119546806,0.481287771858981,4.178050878162977,False,True,False,False,False,True
169,0,-0.11652321631629182,-0.14222427051879072,-0.47908676070718687,-0.444999501816175,False,False,True,False,False,True
170,0,-0.11652321631629182,0.4488386864945933,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
171,0,2.4415548024647338,0.004232541189649462,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,True
172,0,-1.9769435936115833,-0.08035472629872359,3.3624113695574844,0.7107630931786129,False,True,True,False,True,False
173,1,-2.2094961407734948,-0.4282104384062805,0.481287771858981,0.7107630931786129,False,True,False,False,False,True
174,0,-0.6591458263607518,-0.4902404567566684,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
175,0,2.053967223861548,-0.049984513779698155,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,False
176,0,-0.8916983735226632,-0.4916093204225374,0.481287771858981,0.7107630931786129,False,True,True,False,False,True
177,0,-0.11652321631629182,-0.15108514930505848,2.4020368369913165,0.7107630931786129,False,True,True,False,False,True
178,0,1.5888621295377254,-0.08833009723334165,-0.47908676070718687,-0.444999501816175,False,False,False,True,False,False
179,0,0.03851181512498246,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
180,0,0.5036169094488053,-0.6434642498641785,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
181,0,-0.11652321631629182,0.7012316252938433,7.203909499822155,1.8665256881734007,False,True,False,False,False,True
182,0,-0.11652321631629182,-0.35248404970417513,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,False
183,0,-1.5893560150083976,-0.036611025111879254,3.3624113695574844,1.8665256881734007,False,True,True,False,False,True
184,1,-2.2094961407734948,0.11057082031788987,1.4416623044251486,0.7107630931786129,True,False,True,True,False,True
185,1,-1.9769435936115833,-0.21762777753699758,-0.47908676070718687,1.8665256881734007,False,True,False,False,False,True
186,0,-0.11652321631629182,0.3232473785743707,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,True
187,1,-0.11652321631629182,-0.3437836450482282,0.481287771858981,-0.444999501816175,False,True,False,False,True,False
188,1,1.2012745509345397,-0.13014037516330884,-0.47908676070718687,-0.444999501816175,False,False,True,False,False,True
189,0,0.8136869723313539,-0.3437836450482282,0.481287771858981,0.7107630931786129,False,True,True,False,True,False
190,0,0.5036169094488053,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
191,1,0.19354684656625676,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,False,False,False,True
192,0,-0.8141808578020261,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
193,1,-0.8141808578020261,-0.4916093204225374,0.481287771858981,-0.444999501816175,False,True,False,False,False,True
194,1,-2.0544611093322205,-0.14077420307613292,0.481287771858981,0.7107630931786129,True,False,True,True,False,True
195,1,1.1237570352139026,-0.10750385567179178,-0.47908676070718687,-0.444999501816175,False,False,False,True,False,False
196,1,2.2090022553028223,2.189402973498201,-0.47908676070718687,-0.444999501816175,False,False,False,True,False,False
197,0,-0.11652321631629182,-0.49362394745620336,-0.47908676070718687,-0.444999501816175,False,True,True,False,True,False
198,0,0.9687220037726282,-0.4809754925097134,-0.47908676070718687,0.7107630931786129,False,True,True,False,False,True
199,1,-0.11652321631629182,-0.49362394745620336,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
200,0,-0.4265932791988404,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,False,False,False,True
201,0,-0.11652321631629182,-0.4597890404608541,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
202,0,-0.11652321631629182,0.7012316252938433,7.203909499822155,1.8665256881734007,False,True,True,False,False,True
203,0,0.34858187800753104,-0.5178729419439559,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
204,0,1.2400333087948583,-0.5037744195548081,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
205,1,-0.8916983735226632,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
206,0,-2.1319786250528576,-0.44117984161341206,-0.47908676070718687,0.7107630931786129,False,True,False,True,False,True
207,0,0.19354684656625676,-0.33701666364915833,0.481287771858981,-0.444999501816175,False,True,True,False,False,True
208,1,-0.2715582477575661,-0.2802223554783936,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
209,1,-1.0467334049639376,-0.49362394745620336,-0.47908676070718687,-0.444999501816175,False,True,False,False,True,False
210,1,0.8136869723313539,-0.04410304023227799,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,False
211,0,-0.4265932791988404,-0.507157910254343,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
212,1,0.4260993937281682,-0.23744536591998783,-0.47908676070718687,-0.444999501816175,True,False,False,False,False,True
213,0,-0.5816283106401147,-0.5032910637405889,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
214,0,0.03851181512498246,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
215,0,-0.11652321631629182,-0.49362394745620336,0.481287771858981,-0.444999501816175,False,True,True,False,True,False
216,1,0.1160293308456196,1.5466209443633547,0.481287771858981,-0.444999501816175,False,False,False,True,False,False
217,1,-0.19404073203692898,-0.4902404567566684,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,True
218,0,0.9687220037726282,-0.12143997050736192,0.481287771858981,-0.444999501816175,True,False,True,False,False,True
219,1,0.19354684656625676,0.8315772210027268,-0.47908676070718687,-0.444999501816175,False,False,False,True,False,False
220,0,0.03851181512498246,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
221,1,-1.0467334049639376,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
222,0,-0.19404073203692898,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
223,0,1.6663796452583626,-0.48782367768557205,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
224,0,-0.11652321631629182,-0.4908050163476765,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
225,1,0.6586519408900796,1.09661668132521,0.481287771858981,-0.444999501816175,False,False,True,True,False,True
226,0,-0.5816283106401147,-0.46268917534616977,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
227,1,-0.8141808578020261,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
228,0,-0.6979045842210704,-0.5032910637405889,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
229,0,-0.8916983735226632,-0.3921192264701557,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
230,0,-0.11652321631629182,-0.15108514930505848,2.4020368369913165,0.7107630931786129,False,True,False,False,False,True
231,1,0.4260993937281682,0.9704608138139792,0.481287771858981,-0.444999501816175,False,False,False,True,False,True
232,0,-0.03900570059565468,-0.4931405916419841,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
233,0,2.2865197710234595,-0.3824521101857702,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
234,1,-1.8994260778909462,-0.036611025111879254,3.3624113695574844,1.8665256881734007,False,True,False,False,False,True
235,0,-0.4265932791988404,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
236,0,-0.11652321631629182,-0.49749079396995755,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,True
237,0,1.1237570352139026,-0.14077420307613292,0.481287771858981,-0.444999501816175,True,False,True,False,False,True
238,1,-1.6668735307290348,-0.13594064493394017,-0.47908676070718687,1.8665256881734007,True,False,False,False,False,True
239,0,-0.8141808578020261,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
240,0,0.2710643622868939,-0.4061365450825147,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
241,0,-0.11652321631629182,-0.3640033854686489,0.481287771858981,-0.444999501816175,False,True,False,False,False,False
242,1,-0.11652321631629182,-0.3437836450482282,0.481287771858981,-0.444999501816175,False,True,False,False,True,False
243,0,-0.03900570059565468,-0.44045480789208313,-0.47908676070718687,-0.444999501816175,True,False,True,False,False,True
244,0,-0.5816283106401147,-0.5057078428116852,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
245,0,0.03851181512498246,-0.5037744195548081,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,False
246,0,1.1237570352139026,1.09661668132521,1.4416623044251486,-0.444999501816175,False,False,True,True,True,False
247,0,-0.34907576347820324,-0.4931405916419841,-0.47908676070718687,-0.444999501816175,False,True,False,False,False,True
248,1,-0.4265932791988404,-0.3631178776169992,-0.47908676070718687,1.8665256881734007,True,False,False,False,False,True
249,1,0.5811344251694425,0.37263087540152556,0.481287771858981,0.7107630931786129,False,False,True,True,False,True
250,0,1.898932192420274,-0.14077420307613292,0.481287771858981,-0.444999501816175,True,False,True,False,False,True
251,0,-0.11652321631629182,-0.5032910637405889,-0.47908676070718687,-0.444999501816175,False,True,True,False,False,True
252,0,-0.03900570059565468,-0.44117984161341206,0.481287771858981,0.7107630931786129,False,True,False,True,False,True
253,0,2.519072318185371,-0.13014037516330884,-0.47908676070718687,-0.444999501816175,False,False,True,True,False,True
254,0,0.03851181512498246,-0.3321831055069656,0.481287771858981,-0.444999501816175,False,True,True,False,False,True
255,0,0.891204488051991,-0.252671074067895,-0.47908676070718687,1.8665256881734007,False,True,False,False,False,True
256,1,-0.03900570059565468,-0.34869840696720983,-0.47908676070718687,1.8665256881734007,False,True,False,False,False,False
257,1,-0.11652321631629182,0.8878069695824834,-0.47908676070718687,-0.444999501816175,False,False,False,False,False,False
258,1,0.03851181512498246,1.0289468673345115,-0.47908676070718687,-0.444999501816175,False,False,False,True,False,True
